;район;улица
3398;Соколиная Гора;3-й Кирпичный пер.
3399;Соколиная Гора;3-я Соколиной Горы ул.
3400;Соколиная Гора;5-я Соколиной Горы ул.
3401;Соколиная Гора;8-я Соколиной Горы ул.
3402;Соколиная Гора;9-я Соколиной Горы ул.
3403;Соколиная Гора;Барабанный пер.
3404;Соколиная Гора;Благуша ул.
3405;Соколиная Гора;Большая Семёновская ул.
3406;Соколиная Гора;Бориса Жигулёнкова ул.
3407;Соколиная Гора;Борисовская ул.
3408;Соколиная Гора;Будённого пр-т
3409;Соколиная Гора;Буракова ул.
3410;Соколиная Гора;Вельяминовская ул.
3411;Соколиная Гора;Верхний Журавлёв пер.
3412;Соколиная Гора;Вольная ул.
3413;Соколиная Гора;Вольный пер.
3414;Соколиная Гора;Гаражная ул.
3415;Соколиная Гора;Журавлёва пл.
3416;Соколиная Гора;Зверинецкая ул.
3417;Соколиная Гора;Золотая ул.
3418;Соколиная Гора;Ибрагимова ул.
3419;Соколиная Гора;Измайловская ул.
3420;Соколиная Гора;Измайловский Вал ул.
3421;Соколиная Гора;Измайловское ш.
3422;Соколиная Гора;Кирпичная ул.
3423;Соколиная Гора;Лечебная ул.
3424;Соколиная Гора;Мажоров пер.
3425;Соколиная Гора;Малая Семёновская ул.
3426;Соколиная Гора;Медовый пер.
3427;Соколиная Гора;Мироновская ул.
3428;Соколиная Гора;Нижний Журавлёв пер.
3429;Соколиная Гора;Окружной пр.
3430;Соколиная Гора;Семёновская пл.
3431;Соколиная Гора;Семёновский пр.
3432;Соколиная Гора;Семёновский пер.
3433;Соколиная Гора;Семёновский Вал ул.
3434;Соколиная Гора;Ткацкая ул.
3435;Соколиная Гора;Уткина ул.
3436;Соколиная Гора;Фортунатовская ул.
3437;Соколиная Гора;Щербаковская ул.
3438;Соколиная Гора;Электродный пр.
3439;Соколиная Гора;Электрозаводская ул.
3440;Соколиная Гора;Энтузиастов пр.
3441;Соколиная Гора;Энтузиастов ш.
